"Set","Soil_Organic_Carbon_kg_m2","Type"
60,1.4664,"Observed"
61,1.3064,"Observed"
62,1.7484,"Observed"
63,2.436,"Observed"
64,1.428,"Observed"
65,1.26,"Observed"
66,3.22,"Observed"
67,2.0294,"Observed"
68,3.2148,"Observed"
69,2.6412,"Observed"
70,1.876,"Observed"
71,6.048,"Observed"
72,1.792,"Observed"
73,1.4904,"Observed"
74,4.002,"Observed"
75,1.1398,"Observed"
76,1.316,"Observed"
77,1.9738,"Observed"
78,1.316,"Observed"
79,2.641,"Observed"
80,2.856,"Observed"
81,3.9198,"Observed"
82,3.388,"Observed"
83,3.2804,"Observed"
84,3.0024,"Observed"
85,2.1128,"Observed"
86,2.3564,"Observed"
87,2.7876,"Observed"
88,3.2606,"Observed"
89,3.9456,"Observed"
90,2.6852,"Observed"
91,1.8744,"Observed"
92,5.8512,"Observed"
93,2.0016,"Observed"
94,2.363,"Observed"
95,5.292,"Observed"
96,5.0592,"Observed"
97,2.272,"Observed"
98,2.072,"Observed"
99,1.809,"Observed"
100,1.9182,"Observed"
101,2.192,"Observed"
102,2.2356,"Observed"
103,1.932,"Observed"
104,1.6958,"Observed"
105,2.7522,"Observed"
106,1.7664,"Observed"
107,1.104,"Observed"
108,4.9206,"Observed"
109,1.484,"Observed"
110,3.164,"Observed"
111,1.5846,"Observed"
112,1.9176,"Observed"
113,2.0572,"Observed"
114,2.6966,"Observed"
115,0.994,"Observed"
116,2.3074,"Observed"
117,1.3622,"Observed"
118,1.596,"Observed"
119,2.3184,"Observed"
120,1.624,"Observed"
121,1.6638,"Observed"
122,4.312,"Observed"
123,2.856,"Observed"
124,4.5314,"Observed"
125,1.974,"Observed"
126,3.8916,"Observed"
127,1.9182,"Observed"
128,4.592,"Observed"
129,3.9754,"Observed"
130,3.164,"Observed"
131,3.2844,"Observed"
132,2.256,"Observed"
133,4.76,"Observed"
134,1.6302,"Observed"
135,2.6696,"Observed"
136,1.9584,"Observed"
137,1.9872,"Observed"
138,1.827,"Observed"
139,3.0888,"Observed"
140,1.74,"Observed"
141,2.8512,"Observed"
142,1.716,"Observed"
143,2.397,"Observed"
144,2.5662,"Observed"
145,2.4252,"Observed"
146,1.859,"Observed"
147,2.3616,"Observed"
148,2.3166,"Observed"
149,4.6306,"Observed"
150,1.918,"Observed"
151,6.2604,"Observed"
152,4.0964,"Observed"
153,1.518,"Observed"
154,2.5728,"Observed"
155,2.5756,"Observed"
156,2.085,"Observed"
157,3.699,"Observed"
158,2.754,"Observed"
159,1.781,"Observed"
160,4.5024,"Observed"
161,7.452,"Observed"
162,2.5116,"Observed"
163,6.3042,"Observed"
164,1.218,"Observed"
165,1.9448,"Observed"
166,1.9296,"Observed"
167,2.7548,"Observed"
168,2.5276,"Observed"
169,1.848,"Observed"
170,2.6508,"Observed"
171,3.2148,"Observed"
172,2.408,"Observed"
173,2.5296,"Observed"
174,1.8228,"Observed"
175,2.336,"Observed"
176,2.2776,"Observed"
177,2.2792,"Observed"
178,2.0736,"Observed"
179,2.6884,"Observed"
180,2.059,"Observed"
181,2.717,"Observed"
182,1.9596,"Observed"
183,4.726,"Observed"
184,2.0016,"Observed"
185,1.562,"Observed"
186,1.848,"Observed"
187,5.5664,"Observed"
188,3.2148,"Observed"
189,4.6704,"Observed"
190,3.4056,"Observed"
191,12.0782,"Observed"
192,7.6504,"Observed"
193,15.1164,"Observed"
194,15.1512,"Observed"
195,15.576,"Observed"
196,16.3624,"Observed"
197,11.176,"Observed"
198,13.0644,"Observed"
199,20.2878,"Observed"
200,17.226,"Observed"
201,7.8366,"Observed"
202,12.7238,"Observed"
203,3.6408,"Observed"
204,6.49,"Observed"
205,6.762,"Observed"
206,4.144,"Observed"
207,8.901,"Observed"
208,4.2036,"Observed"
209,6.2272,"Observed"
210,3.7908,"Observed"
211,6.5888,"Observed"
212,8.208,"Observed"
213,9.7888,"Observed"
214,8.257,"Observed"
215,14.0824,"Observed"
216,13.7408,"Observed"
217,15.64,"Observed"
218,6.0256,"Observed"
219,3.996,"Observed"
220,6.164,"Observed"
221,3.938,"Observed"
222,5.2122,"Observed"
223,14.7352,"Observed"
224,8.6346,"Observed"
225,10.6386,"Observed"
226,15.6546,"Observed"
227,2.3088,"Observed"
228,4.4312,"Observed"
229,4.6968,"Observed"
230,3.828,"Observed"
231,7.2306,"Observed"
232,7.9254,"Observed"
233,14.3376,"Observed"
234,8.8218,"Observed"
235,11.9214,"Observed"
236,6.545,"Observed"
237,5.5596,"Observed"
238,7.296,"Observed"
239,10.4562,"Observed"
240,7.2576,"Observed"
241,20.774,"Observed"
242,6.4,"Observed"
243,9.372,"Observed"
244,4.7628,"Observed"
245,9.0768,"Observed"
246,8.9662,"Observed"
247,1.014,"Observed"
248,1.8834,"Observed"
249,10.2696,"Observed"
250,6.45,"Observed"
251,4.4802,"Observed"
252,2.6986,"Observed"
253,10.1572,"Observed"
254,9.423,"Observed"
255,10.2442,"Observed"
256,11.466,"Observed"
257,4.9784,"Observed"
258,16.236,"Observed"
259,8.316,"Observed"
260,8.346,"Observed"
261,4.9644,"Observed"
262,7.6728,"Observed"
263,6.7596,"Observed"
264,9.6234,"Observed"
265,9.702,"Observed"
266,16.4864,"Observed"
267,8.5248,"Observed"
268,8.45,"Observed"
269,8.6688,"Observed"
270,6.55,"Observed"
271,6.5792,"Observed"
272,22.4852,"Observed"
273,6.6564,"Observed"
274,4.671,"Observed"
275,10.4272,"Observed"
276,10.894,"Observed"
277,16.978,"Observed"
278,19.474,"Observed"
279,19.404,"Observed"
280,1.1972,"Observed"
281,2.1608,"Observed"
282,1.5288,"Observed"
283,4.5474,"Observed"
284,1.2298,"Observed"
285,0.73,"Observed"
286,1.573,"Observed"
287,1.807,"Observed"
288,0.9344,"Observed"
289,1.2012,"Observed"
290,2.3328,"Observed"
291,1.0868,"Observed"
292,1.8774,"Observed"
293,1.184,"Observed"
294,1.4208,"Observed"
295,0.754,"Observed"
296,0.5292,"Observed"
297,4.727,"Observed"
298,1.5552,"Observed"
299,2.2776,"Observed"
300,0.6174,"Observed"
301,0.576,"Observed"
302,0.5256,"Observed"
303,1.1972,"Observed"
304,1.073,"Observed"
305,0.4704,"Observed"
306,1.2642,"Observed"
307,0.9928,"Observed"
308,1.1544,"Observed"
309,2.001,"Observed"
310,5.5664,"Observed"
311,1.0368,"Observed"
312,1.3432,"Observed"
313,2.03,"Observed"
314,1.9698,"Observed"
315,0.754,"Observed"
316,1.276,"Observed"
317,1.9008,"Observed"
318,0.6204,"Observed"
319,0.522,"Observed"
320,0.5586,"Observed"
321,1.276,"Observed"
322,1.6016,"Observed"
323,0.735,"Observed"
324,0.8294,"Observed"
325,0.8232,"Observed"
326,0.73,"Observed"
327,1.136,"Observed"
328,0.928,"Observed"
329,0.8468,"Observed"
330,1.044,"Observed"
331,0.9052,"Observed"
332,1.314,"Observed"
333,5.4978,"Observed"
334,1.1644,"Observed"
335,0.308,"Observed"
336,3.0956,"Observed"
337,2.2742,"Observed"
338,7.2062,"Observed"
339,5.0546,"Observed"
340,3.0552,"Observed"
341,7.5776,"Observed"
342,3.9168,"Observed"
343,6.943,"Observed"
344,4.192,"Observed"
345,2.2176,"Observed"
346,4.0764,"Observed"
347,2.6136,"Observed"
348,3.936,"Observed"
349,5.226,"Observed"
350,2.8016,"Observed"
351,5.2272,"Observed"
352,5.2138,"Observed"
353,3.2,"Observed"
354,3.7204,"Observed"
355,3.8252,"Observed"
356,3.9038,"Observed"
357,3.6036,"Observed"
358,3.7204,"Observed"
359,6.288,"Observed"
360,4.556,"Observed"
361,3.93,"Observed"
362,6.6464,"Observed"
363,5.6196,"Observed"
364,6.1146,"Observed"
365,4.0698,"Observed"
366,3.325,"Observed"
367,4.2706,"Observed"
368,3.321,"Observed"
369,3.348,"Observed"
370,3.146,"Observed"
371,6.2244,"Observed"
372,2.9344,"Observed"
373,5.1858,"Observed"
374,8.5176,"Observed"
375,5.928,"Observed"
376,5.0566,"Observed"
377,9.675,"Observed"
378,5.4432,"Observed"
379,5.7552,"Observed"
380,2.1488,"Observed"
381,4.08,"Observed"
382,2.546,"Observed"
383,3.3012,"Observed"
384,3.9864,"Observed"
385,5.694,"Observed"
386,7.168,"Observed"
387,7.6288,"Observed"
388,8.1786,"Observed"
389,4.5936,"Observed"
390,5.0384,"Observed"
391,3.5072,"Observed"
392,6.723,"Observed"
393,5.319,"Observed"
394,6.075,"Observed"
395,4.482,"Observed"
396,4.5024,"Observed"
397,5.6012,"Observed"
398,1.3,"Observed"
399,2.574,"Observed"
400,0.9636,"Observed"
401,1.3524,"Observed"
402,3.5108,"Observed"
403,1.269,"Observed"
404,4.608,"Observed"
405,1.8768,"Observed"
406,4.0446,"Observed"
407,4.7736,"Observed"
408,6.1498,"Observed"
409,4.6332,"Observed"
410,6.848,"Observed"
411,1.9928,"Observed"
412,8.858,"Observed"
413,6.231,"Observed"
414,42.944,"Observed"
415,5.4936,"Observed"
416,12.1856,"Observed"
417,10.978,"Observed"
418,8.3712,"Observed"
419,2.3296,"Observed"
420,4.6592,"Observed"
421,4.1496,"Observed"
422,4.117,"Observed"
423,3.608,"Observed"
424,2.3278,"Observed"
425,2.6668,"Observed"
426,5.668,"Observed"
427,4.1514,"Observed"
428,7.5258,"Observed"
429,6.182,"Observed"
430,5.8936,"Observed"
431,5.4142,"Observed"
432,4.0984,"Observed"
433,11.0308,"Observed"
434,14.012,"Observed"
435,2.834,"Observed"
436,3.959,"Observed"
437,5.2704,"Observed"
438,3.672,"Observed"
439,8.064,"Observed"
440,5.8386,"Observed"
441,8.888,"Observed"
442,3.3072,"Observed"
443,5.0112,"Observed"
444,1.3824,"Observed"
445,2.376,"Observed"
446,7.992,"Observed"
447,5.9492,"Observed"
448,2.97,"Observed"
449,2.3484,"Observed"
450,1.1988,"Observed"
451,5.0576,"Observed"
452,4.815,"Observed"
453,2.97,"Observed"
454,5.4864,"Observed"
455,2.9264,"Observed"
456,5.313,"Observed"
457,6.2304,"Observed"
458,3.2148,"Observed"
459,5.9774,"Observed"
460,3.264,"Observed"
461,1.566,"Observed"
462,3.0528,"Observed"
463,2.52,"Observed"
464,2.3738,"Observed"
465,2.482,"Observed"
466,2.1164,"Observed"
467,2.324,"Observed"
468,2.2484,"Observed"
469,2.4708,"Observed"
470,1.6416,"Observed"
471,1.4586,"Observed"
472,1.3724,"Observed"
473,2.7548,"Observed"
474,2.268,"Observed"
475,2.233,"Observed"
476,2.9744,"Observed"
477,2.3904,"Observed"
478,2.793,"Observed"
479,2.2176,"Observed"
480,2.9172,"Observed"
481,2.3572,"Observed"
482,1.2096,"Observed"
483,1.6588,"Observed"
484,1.529,"Observed"
485,1.6074,"Observed"
486,1.3536,"Observed"
487,1.7202,"Observed"
488,2.001,"Observed"
489,2.639,"Observed"
490,1.2556,"Observed"
491,2.1312,"Observed"
492,3.212,"Observed"
493,3.575,"Observed"
494,3.3408,"Observed"
495,2.6784,"Observed"
496,2.9,"Observed"
497,1.0296,"Observed"
498,1.204,"Observed"
499,2.115,"Observed"
500,1.537,"Observed"
501,1.704,"Observed"
502,2.1868,"Observed"
503,1.728,"Observed"
504,2.5404,"Observed"
505,1.4484,"Observed"
506,12.3582,"Observed"
507,5.289,"Observed"
508,3.8052,"Observed"
509,3.3672,"Observed"
510,2.9768,"Observed"
511,1.534,"Observed"
512,3.2508,"Observed"
513,2.928,"Observed"
514,3.6414,"Observed"
515,4.712,"Observed"
516,3.3672,"Observed"
517,3.3154,"Observed"
518,7.5504,"Observed"
519,4.4732,"Observed"
520,2.9044,"Observed"
521,5.7276,"Observed"
522,3.84,"Observed"
523,4.8384,"Observed"
524,10.896,"Observed"
525,2.952,"Observed"
526,7.55,"Observed"
527,9.4428,"Observed"
528,3.7846,"Observed"
529,2.6964,"Observed"
530,3.925,"Observed"
531,12.519,"Observed"
532,9.0312,"Observed"
533,6.182,"Observed"
534,8.3712,"Observed"
535,5.1304,"Observed"
536,5.9364,"Observed"
537,9.483,"Observed"
538,12.9328,"Observed"
539,11.446,"Observed"
540,5.4612,"Observed"
541,6.0138,"Observed"
542,6.171,"Observed"
543,3.5814,"Observed"
544,5.5104,"Observed"
545,16.6576,"Observed"
546,6.5392,"Observed"
547,6.2244,"Observed"
548,22.2398,"Observed"
549,7.434,"Observed"
550,5.808,"Observed"
551,7.192,"Observed"
552,2.5654,"Observed"
553,2.1112,"Observed"
554,9.3632,"Observed"
555,3.7268,"Observed"
556,3.0996,"Observed"
557,4.026,"Observed"
558,7.5284,"Observed"
559,5.9052,"Observed"
560,14.3514,"Observed"
561,12.6854,"Observed"
562,3.5264,"Observed"
563,6.844,"Observed"
564,6.8026,"Observed"
565,10.3056,"Observed"
566,8.376,"Observed"
567,4.5408,"Observed"
568,5.24,"Observed"
569,5.3972,"Observed"
570,3.99,"Observed"
571,4.128,"Observed"
572,6.6264,"Observed"
573,3.1784,"Observed"
574,2.5756,"Observed"
575,12.4396,"Observed"
576,4.1496,"Observed"
577,4.4422,"Observed"
578,1.2956,"Observed"
579,1.422,"Observed"
580,1.6956,"Observed"
581,1.1618,"Observed"
582,1.085,"Observed"
583,0.8624,"Observed"
584,1.8408,"Observed"
585,3.0318,"Observed"
586,0.9362,"Observed"
587,1.4796,"Observed"
588,3.8634,"Observed"
589,2.397,"Observed"
590,1.4734,"Observed"
591,5.0232,"Observed"
592,0.6768,"Observed"
593,5.896,"Observed"
594,5.346,"Observed"
595,6.157,"Observed"
596,5.4944,"Observed"
597,4.0866,"Observed"
598,5.699,"Observed"
599,3.078,"Observed"
600,6.2304,"Observed"
601,5.7084,"Observed"
602,4.482,"Observed"
603,4.7472,"Observed"
604,6.4768,"Observed"
605,4.4856,"Observed"
606,4.2496,"Observed"
607,6.45,"Observed"
608,10.1136,"Observed"
609,5.6232,"Observed"
610,4.498,"Observed"
611,5.1832,"Observed"
612,13.9,"Observed"
613,2.938,"Observed"
614,12.2724,"Observed"
615,7.3014,"Observed"
616,7.8432,"Observed"
617,5.5372,"Observed"
618,3.6418,"Observed"
619,5.95,"Observed"
620,10.7384,"Observed"
621,9.204,"Observed"
622,4.6482,"Observed"
623,9.272,"Observed"
624,3.654,"Observed"
625,8.5116,"Observed"
626,10.9716,"Observed"
627,5.4234,"Observed"
628,7.5852,"Observed"
629,31.1658,"Observed"
630,5.9048,"Observed"
631,9.9314,"Observed"
632,7.2,"Observed"
633,7.3656,"Observed"
634,13.625,"Observed"
635,6.3736,"Observed"
636,10.7748,"Observed"
637,13.7144,"Observed"
638,10.4302,"Observed"
639,9.9946,"Observed"
640,4.92,"Observed"
641,20.6426,"Observed"
643,4.225,"Observed"
644,10.8712,"Observed"
645,10.504,"Observed"
646,5.5212,"Observed"
647,3.8354,"Observed"
648,7.6962,"Observed"
649,10.8032,"Observed"
650,8.06,"Observed"
651,7.2,"Observed"
652,7.3788,"Observed"
653,12.125,"Observed"
654,4.7376,"Observed"
655,6.2,"Observed"
656,14.1024,"Observed"
657,6.4664,"Observed"
658,6.095,"Observed"
659,6.216,"Observed"
660,9.7232,"Observed"
661,13.9712,"Observed"
662,6.8782,"Observed"
663,6.1,"Observed"
664,5.64,"Observed"
665,10.65,"Observed"
666,8.211,"Observed"
667,10.406,"Observed"
668,11.193,"Observed"
669,9.3534,"Observed"
670,9.3396,"Observed"
671,10.6386,"Observed"
672,7.5446,"Observed"
673,12.177,"Observed"
674,5.5216,"Observed"
675,7.512,"Observed"
676,12.4388,"Observed"
677,10.5028,"Observed"
678,10.848,"Observed"
679,10.0878,"Observed"
680,16.6572,"Observed"
681,13.6896,"Observed"
682,8.8064,"Observed"
683,33.6804,"Observed"
684,14.4738,"Observed"
685,14.612,"Observed"
686,6.8072,"Observed"
687,8.268,"Observed"
688,8.192,"Observed"
689,13.325,"Observed"
690,9.504,"Observed"
691,11.7852,"Observed"
692,9.23,"Observed"
693,23.1336,"Observed"
694,15.0744,"Observed"
695,14.592,"Observed"
696,8.8064,"Observed"
697,11.5068,"Observed"
698,19.8912,"Observed"
699,12.975,"Observed"
700,7.9502,"Observed"
701,7.581,"Observed"
702,15.366,"Observed"
703,10.374,"Observed"
704,9.2664,"Observed"
705,2.3936,"Observed"
706,1.7792,"Observed"
707,8.52,"Observed"
708,1.8228,"Observed"
709,6.76,"Observed"
710,5.1084,"Observed"
711,3.0192,"Observed"
712,8.1406,"Observed"
713,6.3226,"Observed"
714,5.26,"Observed"
715,6.1578,"Observed"
716,6.0368,"Observed"
717,9.6432,"Observed"
718,7.128,"Observed"
719,7.88,"Observed"
720,6.8544,"Observed"
721,5.8006,"Observed"
722,10.6,"Observed"
723,7.7812,"Observed"
724,7.3326,"Observed"
725,10.4434,"Observed"
726,8.84,"Observed"
727,5.6034,"Observed"
728,5.7792,"Observed"
729,4.9858,"Observed"
730,8.6088,"Observed"
731,7.14,"Observed"
732,10.908,"Observed"
733,5.64,"Observed"
734,5.252,"Observed"
735,4.6452,"Observed"
736,9.898,"Observed"
737,6.1408,"Observed"
738,6.6052,"Observed"
739,6.969,"Observed"
740,6.633,"Observed"
741,5.88,"Observed"
742,6.6912,"Observed"
743,4.2848,"Observed"
744,6.8748,"Observed"
745,8.32,"Observed"
746,8.1576,"Observed"
747,9.56,"Observed"
748,7.4844,"Observed"
749,8.5,"Observed"
750,10.608,"Observed"
751,14.355,"Observed"
752,8.5446,"Observed"
753,6.8992,"Observed"
754,10.9692,"Observed"
755,7.8606,"Observed"
756,10.8702,"Observed"
757,9.8604,"Observed"
758,9.3896,"Observed"
759,9.5256,"Observed"
760,7.26,"Observed"
761,8.1164,"Observed"
762,8.169,"Observed"
763,6.9286,"Observed"
764,10.3,"Observed"
765,9.991,"Observed"
766,7.5144,"Observed"
767,8.1804,"Observed"
768,4.2532,"Observed"
769,7.0902,"Observed"
770,6.6054,"Observed"
771,7.6014,"Observed"
772,8.86,"Observed"
773,4.7,"Observed"
774,5.304,"Observed"
775,5.928,"Observed"
776,8.26,"Observed"
777,5.5836,"Observed"
778,7.5636,"Observed"
779,8.058,"Observed"
780,6.1056,"Observed"
781,6.386,"Observed"
782,6.8404,"Observed"
783,7.3542,"Observed"
784,6.678,"Observed"
785,7.6962,"Observed"
786,5.2722,"Observed"
787,5.796,"Observed"
788,7.004,"Observed"
789,9.345,"Observed"
790,9.009,"Observed"
791,7.5756,"Observed"
792,5.5332,"Observed"
793,4.5792,"Observed"
794,10.1796,"Observed"
795,7.1712,"Observed"
796,6.5688,"Observed"
797,5.7664,"Observed"
798,7.9488,"Observed"
799,5.6992,"Observed"
800,4.872,"Observed"
801,8.1952,"Observed"
802,4.32,"Observed"
803,4.92,"Observed"
804,5.9186,"Observed"
805,5.3856,"Observed"
806,5.5536,"Observed"
807,7.56,"Observed"
808,4.444,"Observed"
809,7.2316,"Observed"
810,6.2624,"Observed"
811,4.6556,"Observed"
812,0.4004,"Observed"
813,0.6394,"Observed"
814,0.4544,"Observed"
815,1.0792,"Observed"
816,0.4692,"Observed"
817,0.564,"Observed"
818,0.728,"Observed"
819,1.0998,"Observed"
820,1.7202,"Observed"
821,0.6486,"Observed"
822,1.0224,"Observed"
823,0.9504,"Observed"
824,1.4112,"Observed"
825,1.6992,"Observed"
826,2.407,"Observed"
827,1.1726,"Observed"
828,4.147,"Observed"
829,1.152,"Observed"
830,1.8104,"Observed"
831,2.085,"Observed"
832,0.632,"Observed"
833,0.8478,"Observed"
834,0.9164,"Observed"
835,1.2382,"Observed"
836,3.874,"Observed"
837,3.432,"Observed"
838,2.1222,"Observed"
839,0.9804,"Observed"
840,1.1088,"Observed"
841,0.792,"Observed"
842,1.9584,"Observed"
843,1.2408,"Observed"
844,4.725,"Observed"
845,3.692,"Observed"
846,5.0592,"Observed"
847,3.9168,"Observed"
848,3.328,"Observed"
849,10.3458,"Observed"
850,2.0904,"Observed"
851,1.7172,"Observed"
852,1.5072,"Observed"
853,1.65,"Observed"
854,1.209,"Observed"
855,1.38,"Observed"
856,1.7442,"Observed"
857,1.5606,"Observed"
858,1.3244,"Observed"
859,4.344,"Observed"
860,3.3264,"Observed"
861,1.664,"Observed"
862,2.964,"Observed"
863,2.8896,"Observed"
864,3.1744,"Observed"
865,1.75,"Observed"
866,3.0258,"Observed"
867,4.9896,"Observed"
868,4.5018,"Observed"
869,2.4064,"Observed"
870,2.337,"Observed"
871,4.7684,"Observed"
872,4.148,"Observed"
873,2.4696,"Observed"
874,4.5408,"Observed"
875,2.814,"Observed"
876,1.8688,"Observed"
877,2.73,"Observed"
878,3.3672,"Observed"
879,2.3808,"Observed"
880,2.5536,"Observed"
881,3.33,"Observed"
882,3.21,"Observed"
883,2.49,"Observed"
884,3.408,"Observed"
885,3.12,"Observed"
886,1.6092,"Observed"
887,3.753,"Observed"
888,2.697,"Observed"
889,2.877,"Observed"
890,2.04,"Observed"
891,2.8116,"Observed"
892,1.2848,"Observed"
893,3.6176,"Observed"
894,3.575,"Observed"
895,1.595,"Observed"
896,0.899,"Observed"
897,1.036,"Observed"
898,2.8812,"Observed"
899,0.8468,"Observed"
900,0.8176,"Observed"
901,1.16,"Observed"
902,0.6808,"Observed"
903,1.5288,"Observed"
904,1.2874,"Observed"
905,1.3188,"Observed"
906,1.147,"Observed"
907,1.1932,"Observed"
908,2.9294,"Observed"
909,2.4648,"Observed"
910,2.883,"Observed"
911,1.0472,"Observed"
912,0.7222,"Observed"
913,4.9468,"Observed"
914,7.4676,"Observed"
915,4.6636,"Observed"
916,1.1174,"Observed"
917,1.6464,"Observed"
918,2.7528,"Observed"
919,18.396,"Observed"
920,1.2054,"Observed"
921,4.147,"Observed"
922,11.861,"Observed"
923,2.8712,"Observed"
924,1.072,"Observed"
925,5.4954,"Observed"
926,2.704,"Observed"
927,14.7968,"Observed"
928,1.0906,"Observed"
929,4.264,"Observed"
930,1.7136,"Observed"
931,3.7466,"Observed"
932,3.2472,"Observed"
933,4.95,"Observed"
934,5.3676,"Observed"
935,2.52,"Observed"
936,2.048,"Observed"
937,2.0066,"Observed"
938,3.4816,"Observed"
939,2.8034,"Observed"
940,2.574,"Observed"
941,3.7884,"Observed"
942,2.7456,"Observed"
943,2.3324,"Observed"
944,2.7178,"Observed"
945,2.268,"Observed"
946,3.3528,"Observed"
947,3.4686,"Observed"
948,6.15,"Observed"
949,8.7552,"Observed"
950,2.9,"Observed"
951,3.5632,"Observed"
952,4.2828,"Observed"
953,2.0898,"Observed"
954,1.4448,"Observed"
955,3.1,"Observed"
956,3.0988,"Observed"
957,4.826,"Observed"
958,4.536,"Observed"
959,11.136,"Observed"
960,6.7334,"Observed"
961,14.376,"Observed"
962,14.2104,"Observed"
963,18.288,"Observed"
964,9.825,"Observed"
965,8.892,"Observed"
966,18.876,"Observed"
967,7.095,"Observed"
968,4.7376,"Observed"
969,8.0892,"Observed"
970,9.6266,"Observed"
971,5.8464,"Observed"
972,11.8424,"Observed"
973,9.8044,"Observed"
974,7.675,"Observed"
975,16.3432,"Observed"
976,15.15,"Observed"
978,10.75,"Observed"
979,10.0608,"Observed"
980,16.5188,"Observed"
981,3.9184,"Observed"
982,7.5692,"Observed"
983,4.3086,"Observed"
984,3.8354,"Observed"
